1GergKtsRu18YQVhYchDXSU5XeYTMhDeLQ:e63cf8a6ed2a3034e18759aa7ba4e35e4fae166c80c262f743327049cfd3b8a2:{'weight': 0.0006000000000000001}
e63cf8a6ed2a3034e18759aa7ba4e35e4fae166c80c262f743327049cfd3b8a2:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.0001}
e63cf8a6ed2a3034e18759aa7ba4e35e4fae166c80c262f743327049cfd3b8a2:149KZtTJLpM8CQiUFY3LGCxDoHr9rogRgf:{'weight': 0.0004}
6ac6da3535c6b3a04cef67d077454b938db81dc1a25ee2b2ed1530870b694b66:1BvdjWWwsK9Y1A9S1u8FLqcPT3y7CSKk7U:{'weight': 0.0002}
6ac6da3535c6b3a04cef67d077454b938db81dc1a25ee2b2ed1530870b694b66:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.00858745}
b3bb444df5c5cebf5debdd86bc9160712a5c6586c52bf913e7e8bfc59f2d1e29:17XLaSzT7ZpzEJmFvnqEFycoEUXDaXkPcp:{'weight': 0.0002}
b3bb444df5c5cebf5debdd86bc9160712a5c6586c52bf913e7e8bfc59f2d1e29:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.00841723}
eb3a607fab1c316d49ccf6fb1b20bd05de3d4c86d4bf9626bd6053e6f94fcc12:1HA191G653eZapgGGsHA57JjQLNnNc2kY9:{'weight': 0.0005}
eb3a607fab1c316d49ccf6fb1b20bd05de3d4c86d4bf9626bd6053e6f94fcc12:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.00798745}
80395f3dca419df6b4195b397d546c4e2717e235ab59ecdc701efd38d19dbf00:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.00811723}
80395f3dca419df6b4195b397d546c4e2717e235ab59ecdc701efd38d19dbf00:1Eqgo6EmcP6SkTweC5NHD6XdQF1XBwtmE1:{'weight': 0.0002}
0996d25ceb7645e8228c1814b0e1ab4592a4ec0dc5edc7678a73cedfded4497b:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.00781723}
0996d25ceb7645e8228c1814b0e1ab4592a4ec0dc5edc7678a73cedfded4497b:1XWdNSNd9eYS3kscJSxzfpRzf2XvTuTVo:{'weight': 0.0002}
69e853c30a68c92659483f0d2bc3ebed3841f022e08f58aefe648f88b9368bd8:1FLSbkkaWozXJqo3DqopdYM3vbnCSjUgjq:{'weight': 0.0001}
69e853c30a68c92659483f0d2bc3ebed3841f022e08f58aefe648f88b9368bd8:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.0077874500000000004}
8b1f8d868060129d924219752ab70767c09ec6f0f094769ba0c6df4fce536024:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.00751723}
8b1f8d868060129d924219752ab70767c09ec6f0f094769ba0c6df4fce536024:1ETADcKXJU6qQuTS7uw9tref4ZoKgYsCg6:{'weight': 0.0002}
c2d7576f0bc3cf97e6cce956d5be40b40f48f767c1def988c76dd1e4ff1b49eb:1EPKg1FhN9HDJ87Cprs2V83X7dd74v9PrE:{'weight': 0.0074874500000000005}
c2d7576f0bc3cf97e6cce956d5be40b40f48f767c1def988c76dd1e4ff1b49eb:1G31Ui3CveksKAcoRAoKfzm385ddM1BEDU:{'weight': 0.0002}
1G31Ui3CveksKAcoRAoKfzm385ddM1BEDU:2f28dc7e699cf460827cb730fd9b8cf44b53e9a277b4b3a662e64ea4e04b7c6c:{'weight': 0.0002}
11yijD364ZW6n8eNgtHUTRWrQjQRa8BVM:2f28dc7e699cf460827cb730fd9b8cf44b53e9a277b4b3a662e64ea4e04b7c6c:{'weight': 0.0001}
2f28dc7e699cf460827cb730fd9b8cf44b53e9a277b4b3a662e64ea4e04b7c6c:1FVTGU2UrWwJkVg1w6hv6afHVXntsvs3WH:{'weight': 0.0001}
2f28dc7e699cf460827cb730fd9b8cf44b53e9a277b4b3a662e64ea4e04b7c6c:18jQuwwVJr4D1jhYXKHPJzE8ngxKwnQ1TA:{'weight': 0.0001}
1FVTGU2UrWwJkVg1w6hv6afHVXntsvs3WH:2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:{'weight': 0.0001}
15RYJdDU4f4B9MJmQ2xiwER8ARcpr7jTNw:2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:{'weight': 0.10015500000000001}
2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:1LjAYtmwFNtavRHgfaVFzBnUoxxaKsPGAr:{'weight': 0.12123839}
12yGduypAYDmy2HDEZbNeBaNTbcm281tEw:2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:{'weight': 0.0146079}
18BTAc7isK7yoJ6dbg52PHWVhuPveRjvRM:2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:{'weight': 0.00216072}
1G4Gvc99E7SctYaw55DfSx78Sdz4MNBkDQ:2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:{'weight': 0.00215911}
1Geuo1LhScsw38twkFJXvT8rwzmEN1uHM2:2eb50e683962939e589d68229b15e42900007d715a8bbab72596a2d5450f1e8a:{'weight': 0.00215566}
1LjAYtmwFNtavRHgfaVFzBnUoxxaKsPGAr:814c72088fbaabe77b9fc73ec7690f7859fa20814ff845a11f655c1f11a20f25:{'weight': 0.12123839}
1gbB4gR9ppiCz3rHxCMtwHbM6KbSkgq79:814c72088fbaabe77b9fc73ec7690f7859fa20814ff845a11f655c1f11a20f25:{'weight': 1.703645}
814c72088fbaabe77b9fc73ec7690f7859fa20814ff845a11f655c1f11a20f25:1Ng55GBzyBGBW6VcfuJNMx5Pw67y6LLFJ4:{'weight': 0.00032518}
814c72088fbaabe77b9fc73ec7690f7859fa20814ff845a11f655c1f11a20f25:16PGCK6FGeYM5tWwtjujNk2ZRGjs2SKJbP:{'weight': 2.1889250000000002}
1EWhYja9vEmwvBu429Zd6vPzBSnEaWtHPK:814c72088fbaabe77b9fc73ec7690f7859fa20814ff845a11f655c1f11a20f25:{'weight': 0.36446679}
16PGCK6FGeYM5tWwtjujNk2ZRGjs2SKJbP:6fd647237e5c32fc4c2ee0145fb9fedc1895a6ea0372d6179f80cf58c51e53da:{'weight': 2.1889250000000002}
6fd647237e5c32fc4c2ee0145fb9fedc1895a6ea0372d6179f80cf58c51e53da:38b5ps2eV7RLTCyy3Xh1kyrfji5JGULLQQ:{'weight': 0.028656}
6fd647237e5c32fc4c2ee0145fb9fedc1895a6ea0372d6179f80cf58c51e53da:1H37LggGQk236yUwRxBB7d25RpSNRakke5:{'weight': 2.1601690000000002}
1H37LggGQk236yUwRxBB7d25RpSNRakke5:df4f72cdf3790ba9545a64656b7e341c42f31b482343e1c8fcc4fe8a2e0d97f6:{'weight': 2.1601690000000002}
df4f72cdf3790ba9545a64656b7e341c42f31b482343e1c8fcc4fe8a2e0d97f6:1DZHCATSm2jJ1nuuNd1NAmzBwrBNCPdePQ:{'weight': 0.17505400000000002}
df4f72cdf3790ba9545a64656b7e341c42f31b482343e1c8fcc4fe8a2e0d97f6:18QhiCfFvJo6ME2b7V6GAYiXmN3vW73p6a:{'weight': 1.985015}
1DZHCATSm2jJ1nuuNd1NAmzBwrBNCPdePQ:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.17505400000000002}
18QhiCfFvJo6ME2b7V6GAYiXmN3vW73p6a:d6fc473cea21bc9a1935c000d7481387dd0a880dd2ce602610aa640743f784d7:{'weight': 1.985015}
d6fc473cea21bc9a1935c000d7481387dd0a880dd2ce602610aa640743f784d7:1LYQpNTiWPkxfYkpbUMC8gCFQZyipcSQAM:{'weight': 0.016564}
d6fc473cea21bc9a1935c000d7481387dd0a880dd2ce602610aa640743f784d7:1FCHqFvUHxPcaq2vGGDQgfGoVdKB44jWWo:{'weight': 1.968351}
1FCHqFvUHxPcaq2vGGDQgfGoVdKB44jWWo:8c28881803bc527298a292cc04922d1578d6768ebce21208e06c4c8eb87a97ef:{'weight': 1.968351}
8c28881803bc527298a292cc04922d1578d6768ebce21208e06c4c8eb87a97ef:1AKa8xS2yjrHotWkvyDUh1k9dGfM9V44c6:{'weight': 0.181345}
8c28881803bc527298a292cc04922d1578d6768ebce21208e06c4c8eb87a97ef:1DNi2pgPGybSVds7DugdQyrHEE5qc3sCgD:{'weight': 1.7868060000000001}
1AKa8xS2yjrHotWkvyDUh1k9dGfM9V44c6:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.181345}
1DNi2pgPGybSVds7DugdQyrHEE5qc3sCgD:58f9f6721cf4cf3117b1d4a48f80480f69aeb016da742267ba9bdbae8b0cf499:{'weight': 1.7868060000000001}
58f9f6721cf4cf3117b1d4a48f80480f69aeb016da742267ba9bdbae8b0cf499:38b5ps2eV7RLTCyy3Xh1kyrfji5JGULLQQ:{'weight': 0.04753078}
58f9f6721cf4cf3117b1d4a48f80480f69aeb016da742267ba9bdbae8b0cf499:1HkvqSkHB5sfLSHpArcM14woKejY788kkz:{'weight': 1.7390752200000001}
1HkvqSkHB5sfLSHpArcM14woKejY788kkz:e9325e0033bbfdb09f5a678f9386aed50693d6d74cb51e40598264a03ddff032:{'weight': 1.7390752200000001}
e9325e0033bbfdb09f5a678f9386aed50693d6d74cb51e40598264a03ddff032:17mGU9Btav1wnqSwJpNM8igJniDNpTv8Wi:{'weight': 0.012176000000000001}
e9325e0033bbfdb09f5a678f9386aed50693d6d74cb51e40598264a03ddff032:1GXzuYoS1BfnrSoH54EwUejhmUUKL76ABy:{'weight': 1.72669922}
1GXzuYoS1BfnrSoH54EwUejhmUUKL76ABy:04a9335a6055acb2e52c3fdae8af062827d3501fb21a3de3d7dcd6f9294a98f1:{'weight': 1.72669922}
04a9335a6055acb2e52c3fdae8af062827d3501fb21a3de3d7dcd6f9294a98f1:1DqTH9NqqKstfP4wFDTXmZf6yW5GH2XyHy:{'weight': 0.036083000000000004}
04a9335a6055acb2e52c3fdae8af062827d3501fb21a3de3d7dcd6f9294a98f1:1CHcWYw5kmeQ5dcjqtAwh6Cv3WgSdAUe2T:{'weight': 1.6904162200000001}
1CHcWYw5kmeQ5dcjqtAwh6Cv3WgSdAUe2T:3c30f9ffbdc7c228078f465217f8afdfd6861e6db7da222085cd5bb6b8281580:{'weight': 1.6904162200000001}
3c30f9ffbdc7c228078f465217f8afdfd6861e6db7da222085cd5bb6b8281580:1H7q5ar5iKqEk3piSvCk2axpCpP7Hagd9d:{'weight': 0.01663}
3c30f9ffbdc7c228078f465217f8afdfd6861e6db7da222085cd5bb6b8281580:1PqpriGmo3hUytKpvo1QJoMtCKZyCtSHeY:{'weight': 1.67358622}
1PqpriGmo3hUytKpvo1QJoMtCKZyCtSHeY:e2a2ea66a09c95859f7729fdf356f676363e956a43d664082bbebf8215f0fa05:{'weight': 1.67358622}
e2a2ea66a09c95859f7729fdf356f676363e956a43d664082bbebf8215f0fa05:1Q32sE7gxkScbhyoKbhb6vhKzBFAjSyijT:{'weight': 0.18018}
e2a2ea66a09c95859f7729fdf356f676363e956a43d664082bbebf8215f0fa05:1CEvviDrGnxAn9UMHtZnKoBZTMvFAMxucm:{'weight': 1.49320622}
1Q32sE7gxkScbhyoKbhb6vhKzBFAjSyijT:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.18018}
1CEvviDrGnxAn9UMHtZnKoBZTMvFAMxucm:c1d97aae20f979dc573d484293822e77f66bc0110eeb9bed03d05e06e622fcbd:{'weight': 1.49320622}
c1d97aae20f979dc573d484293822e77f66bc0110eeb9bed03d05e06e622fcbd:38b5ps2eV7RLTCyy3Xh1kyrfji5JGULLQQ:{'weight': 0.0094244}
c1d97aae20f979dc573d484293822e77f66bc0110eeb9bed03d05e06e622fcbd:1NCEVU7vRopc61ckQ3Z7N8qFSAWM7P4PCi:{'weight': 1.48358182}
1NCEVU7vRopc61ckQ3Z7N8qFSAWM7P4PCi:4ae2d033b66fc9e16398ae6ce678b313b5395a724dbe0221a8d6b5c1682337bb:{'weight': 1.48358182}
4ae2d033b66fc9e16398ae6ce678b313b5395a724dbe0221a8d6b5c1682337bb:1DxfrnwM5KyhyWVmLvLHUW6ApacySPs1dK:{'weight': 0.17392}
4ae2d033b66fc9e16398ae6ce678b313b5395a724dbe0221a8d6b5c1682337bb:1HHAjbehVVatb5pL1J5fxNEa1zGnfEDfkh:{'weight': 1.30946182}
1DxfrnwM5KyhyWVmLvLHUW6ApacySPs1dK:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.17392}
1HHAjbehVVatb5pL1J5fxNEa1zGnfEDfkh:91059255f3b5172035109c60b1c438a2dccdd56c68c82e6be6fff7472ef73d42:{'weight': 1.30946182}
91059255f3b5172035109c60b1c438a2dccdd56c68c82e6be6fff7472ef73d42:17zHqiS6zBZpjzxanrWv85ydmMnZPmoWYp:{'weight': 0.022191}
91059255f3b5172035109c60b1c438a2dccdd56c68c82e6be6fff7472ef73d42:13n7dAGDNNbNWf4Hm1198g359TyiRawHEn:{'weight': 1.28722082}
13n7dAGDNNbNWf4Hm1198g359TyiRawHEn:8ab06347eb3eabe74fc2cceb60078c655c1b4c6116363015f9a9ef79beb86b79:{'weight': 1.28722082}
8ab06347eb3eabe74fc2cceb60078c655c1b4c6116363015f9a9ef79beb86b79:12TjCUib5JCWsYYzcE5NJuSkqEQtYhpjp1:{'weight': 0.014847}
8ab06347eb3eabe74fc2cceb60078c655c1b4c6116363015f9a9ef79beb86b79:13v4f91cU7UoJFsfZMFuo7M1EJjefGcFEE:{'weight': 1.27232382}
13v4f91cU7UoJFsfZMFuo7M1EJjefGcFEE:da00abaf80b74fa860306f3fc465b55ad42a7695991e6f502d0cd31dcf227206:{'weight': 1.27232382}
da00abaf80b74fa860306f3fc465b55ad42a7695991e6f502d0cd31dcf227206:13Z869TrsW9zNVmmS8NDEqvU9M4d85U8Hc:{'weight': 0.166691}
da00abaf80b74fa860306f3fc465b55ad42a7695991e6f502d0cd31dcf227206:17hW2g2osQMozkEGE3AaG7Livys1iqDhsH:{'weight': 1.10558282}
13Z869TrsW9zNVmmS8NDEqvU9M4d85U8Hc:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.166691}
17hW2g2osQMozkEGE3AaG7Livys1iqDhsH:211771710e3e38b4ffadbcc85bd485e983119f08bcd561510a4a08a20ebc4377:{'weight': 1.10558282}
211771710e3e38b4ffadbcc85bd485e983119f08bcd561510a4a08a20ebc4377:1AmQmXBWWHjvPPRpFYXuK8tkxEiuVdfMz1:{'weight': 0.165435}
211771710e3e38b4ffadbcc85bd485e983119f08bcd561510a4a08a20ebc4377:1HCHfL7WbJPMgQTdeG1RjW82fsUCxUmrMz:{'weight': 0.93994782}
1AmQmXBWWHjvPPRpFYXuK8tkxEiuVdfMz1:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.165435}
1HCHfL7WbJPMgQTdeG1RjW82fsUCxUmrMz:f529f640f1e6931ef27a11c68f0584ec0b093596ce74db6ea49e59dc7045f862:{'weight': 0.93994782}
f529f640f1e6931ef27a11c68f0584ec0b093596ce74db6ea49e59dc7045f862:38b5ps2eV7RLTCyy3Xh1kyrfji5JGULLQQ:{'weight': 0.10335122000000001}
f529f640f1e6931ef27a11c68f0584ec0b093596ce74db6ea49e59dc7045f862:18rCyw4mCyeRMdvjTmZo7ENPRAbE8dWcH3:{'weight': 0.8363966}
18rCyw4mCyeRMdvjTmZo7ENPRAbE8dWcH3:df9eae7a5fedc11ff6910db23b50027feee5027776096b49cdf5a95ecfcb026c:{'weight': 0.8363966}
df9eae7a5fedc11ff6910db23b50027feee5027776096b49cdf5a95ecfcb026c:15Z7KpRt25SSE8sQ2GELtfra6J7T8yufKU:{'weight': 0.012966}
df9eae7a5fedc11ff6910db23b50027feee5027776096b49cdf5a95ecfcb026c:1huGKPYWvMN3yxkmtZ88v1KTZ4mbEfnqc:{'weight': 0.8232306}
1huGKPYWvMN3yxkmtZ88v1KTZ4mbEfnqc:b183104997015672eaebb0fc49f6d8152d04e8b875c0a8779226a2ca04136894:{'weight': 0.8232306}
b183104997015672eaebb0fc49f6d8152d04e8b875c0a8779226a2ca04136894:12WpQ37tSJVu8wzVvpxUT3TvB6JMjhap5u:{'weight': 0.010452}
b183104997015672eaebb0fc49f6d8152d04e8b875c0a8779226a2ca04136894:13mTkKNZdPH473FuQsfcZzazMwZqD6g7WQ:{'weight': 0.8125286}
13mTkKNZdPH473FuQsfcZzazMwZqD6g7WQ:534b3e371bde5130f6943481bbc788432d96d2fa605f2f956f182151645cdd37:{'weight': 0.8125286}
534b3e371bde5130f6943481bbc788432d96d2fa605f2f956f182151645cdd37:38b5ps2eV7RLTCyy3Xh1kyrfji5JGULLQQ:{'weight': 0.03548696}
534b3e371bde5130f6943481bbc788432d96d2fa605f2f956f182151645cdd37:18cM5nR8sDEhzWdPqVcnnazBfCqqAxhxRx:{'weight': 0.77679164}
18cM5nR8sDEhzWdPqVcnnazBfCqqAxhxRx:ec5db32062bde4e5c7b80bbfef0aa4f16638daa260f7662e077cd63ba0155a51:{'weight': 0.77679164}
ec5db32062bde4e5c7b80bbfef0aa4f16638daa260f7662e077cd63ba0155a51:1NYgSwiPNT67gjF4HudWkAj121kNzC1T4T:{'weight': 0.112275}
ec5db32062bde4e5c7b80bbfef0aa4f16638daa260f7662e077cd63ba0155a51:16Fub7gaCKe6rG85Kn8kztk6dY46mc9iXp:{'weight': 0.66439364}
16Fub7gaCKe6rG85Kn8kztk6dY46mc9iXp:3d8f784bd170484f02efcd5a541e9d19e8d715a98f09f8a8237dc74c174adea0:{'weight': 0.66439364}
3d8f784bd170484f02efcd5a541e9d19e8d715a98f09f8a8237dc74c174adea0:1EhyAbBDeucCpH5ePhHa4UBv7jXwyVSCSv:{'weight': 0.010609}
3d8f784bd170484f02efcd5a541e9d19e8d715a98f09f8a8237dc74c174adea0:1CChWS4Q1dyjLwPvFEYJq1yJ14tUZmeNaU:{'weight': 0.65367964}
1CChWS4Q1dyjLwPvFEYJq1yJ14tUZmeNaU:cdabcaf75fa59d82c888d8e46bec9682962f22fc9a706e58a99e8f6f7b471668:{'weight': 0.65367964}
cdabcaf75fa59d82c888d8e46bec9682962f22fc9a706e58a99e8f6f7b471668:1HWapCrUF36ehoysPMBz7xmF6c9qig1bNi:{'weight': 0.02653564}
cdabcaf75fa59d82c888d8e46bec9682962f22fc9a706e58a99e8f6f7b471668:1PgwgHxj7Ueef6LSHMQjGghfEvS3VX8Qih:{'weight': 0.626957}
1PgwgHxj7Ueef6LSHMQjGghfEvS3VX8Qih:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.626957}
1H62qQKxBVAUsGQjCNsWuuRr5dRRBHT318:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 7.91326545}
031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:1Abc9AuXNDp86paAbUG6ajWkEtsbnfaTjk:{'weight': 0.10065574000000001}
031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:1Ciuz63BMQzRWD8AsGwcN3GCVKLCmdjNnT:{'weight': 13.0}
1NcGzhc7x5G4YJPCtQqxwA4Bs63aY7arUr:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 2.2681462900000002}
1LjgkBTbugD7sLZ92ohHDgvT1DGsKy8o3b:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.198857}
1PnWgA1y2tFGTX1NceQUVVvYZUQEavJfph:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.191015}
1AGMhsQkpzK8r43ZebavcSoudzQCbSFfZk:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.180581}
1BmBoPZNvu27NGsPCxFcBCFQQSQkPJFnwZ:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.17668}
125xrmNXkYVUYT9WC8Bk1tGeUBaidEcERj:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.17413}
1MYwEgBhHYAgQ3eXJdNCPwCB7prH8iQXyH:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.166794}
1PLcqSXj6Mp3CsZMVP3xaaZ5zuvRmTeBjH:031b03885a072c005a263fbe9c13792a8dbd378311447a5ae694fb50c08a67fa:{'weight': 0.16641}
1Ciuz63BMQzRWD8AsGwcN3GCVKLCmdjNnT:adf344f02a7d35649efefd07a957fc050387cc99bc7e2774881f772968e7fe99:{'weight': 0.25}
1Ciuz63BMQzRWD8AsGwcN3GCVKLCmdjNnT:adf344f02a7d35649efefd07a957fc050387cc99bc7e2774881f772968e7fe99:{'weight': 0.00416934}
1Ciuz63BMQzRWD8AsGwcN3GCVKLCmdjNnT:adf344f02a7d35649efefd07a957fc050387cc99bc7e2774881f772968e7fe99:{'weight': 13.0}
17YXCkBnuAaNJi1D3MdmyJ8ArxRj1M8w9G:783a98449af3a09f097487ad9cc4dd35a3db6723cf07268a8274eba3af2ee8b4:{'weight': 3.26859529}
783a98449af3a09f097487ad9cc4dd35a3db6723cf07268a8274eba3af2ee8b4:1Ciuz63BMQzRWD8AsGwcN3GCVKLCmdjNnT:{'weight': 1.0}
783a98449af3a09f097487ad9cc4dd35a3db6723cf07268a8274eba3af2ee8b4:1NcGzhc7x5G4YJPCtQqxwA4Bs63aY7arUr:{'weight': 2.2681462900000002}
18xLHbCKJguTzwTRZdPSQATDsmEnG3Lx4e:e736c54e31b25c2c80f01799dd7ef602e9806068258f0e70b2105768fd16759d:{'weight': 0.00917076}
e736c54e31b25c2c80f01799dd7ef602e9806068258f0e70b2105768fd16759d:1Ciuz63BMQzRWD8AsGwcN3GCVKLCmdjNnT:{'weight': 0.00416934}
e736c54e31b25c2c80f01799dd7ef602e9806068258f0e70b2105768fd16759d:1N6Mw94WEa41knhNu8KMNeDUZAgw74uhMQ:{'weight': 0.00459442}
1N6Mw94WEa41knhNu8KMNeDUZAgw74uhMQ:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 0.00459442}
1PghikRq4NM3LBb1yLjYst4r9wwTrdxppN:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 1.3293777}
e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:1JJCRJwbQWEcjaZw7MwqHCsMfabR4Lqp3Q:{'weight': 0.00411116}
e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:1Fgby65dWSgnMuhe73ht7XpQPdWupKFdyV:{'weight': 1.6}
13QFXTU6Y9VWdM2HHZ9PEvhUkmxQvuRqWo:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 0.17912306}
14C8k25b7C1xhdjEuVcYLpxkYEPjnAMnS9:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 0.04353229}
1GZSYzJo9LZjZdpEGSbVthK8BwsiWg4WRP:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 0.03277283}
1HPfnpxvjQEgH7x5g4XarLpvkk4hmhUCon:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 0.00985071}
17R5ZXXCcRPHHQ7akVTxWNmLp5Dnvn5YPa:e6c607c2d574e92fd5c54f2301720a5b1fa4669d118edc7fa82ce914fd6fc377:{'weight': 0.00740015}
1Fgby65dWSgnMuhe73ht7XpQPdWupKFdyV:adf344f02a7d35649efefd07a957fc050387cc99bc7e2774881f772968e7fe99:{'weight': 1.6}
adf344f02a7d35649efefd07a957fc050387cc99bc7e2774881f772968e7fe99:17KkSgiqcadas2Bt36y2xvq8NBWdnaE7oh:{'weight': 3.35}
